date,citizenship,cat,n,count
2022-05-01,Cuba,t42_expulsions,1,2820
2022-05-01,Cuba,migrant_protection_protocols,1,290
2022-05-01,Cuba,transfers_to_ice,1,2870
2022-05-01,Cuba,transfers_to_hhs,1,100
2022-05-01,Cuba,usbp_releases,1,18720
2022-05-01,Cuba,ofo_paroles,1,170
2022-05-01,Cuba,other_outcomes,1,130
2022-05-01,Haiti,t8_repatriations,2,480
2022-05-01,Haiti,t42_expulsions,1,3420
2022-05-01,Haiti,transfers_to_ice,1,940
2022-05-01,Haiti,transfers_to_hhs,1,40
2022-05-01,Haiti,usbp_releases,1,3790
2022-05-01,Haiti,ofo_paroles,1,2240
2022-05-01,Haiti,other_outcomes,1,0
2022-05-01,El Salvador,t42_expulsions,1,5030
2022-05-01,El Salvador,migrant_protection_protocols,1,0
2022-05-01,El Salvador,transfers_to_ice,1,400
2022-05-01,El Salvador,transfers_to_hhs,1,1620
2022-05-01,El Salvador,usbp_releases,1,540
2022-05-01,El Salvador,ofo_paroles,1,410
2022-05-01,El Salvador,other_outcomes,1,120
2022-05-01,El Salvador,t8_repatriations,1,170
2022-05-01,Peru,t42_expulsions,1,10
2022-05-01,Peru,migrant_protection_protocols,1,160
2022-05-01,Peru,transfers_to_ice,1,3510
2022-05-01,Peru,transfers_to_hhs,1,70
2022-05-01,Peru,usbp_releases,1,5830
2022-05-01,Peru,ofo_paroles,1,0
2022-05-01,Peru,other_outcomes,1,0
2022-05-01,Peru,t8_repatriations,1,350
2022-05-01,Other,t42_expulsions,1,2140
2022-05-01,Other,migrant_protection_protocols,1,1170
2022-05-01,Other,transfers_to_ice,1,11020
2022-05-01,Other,transfers_to_hhs,1,500
2022-05-01,Other,usbp_releases,1,24160
2022-05-01,Other,ofo_paroles,1,790
2022-05-01,Other,other_outcomes,1,20
2022-06-01,Mexico,t8_repatriations,1,6530
2022-06-01,Mexico,t42_expulsions,1,55640
2022-06-01,Mexico,transfers_to_ice,1,1040
2022-06-01,Mexico,transfers_to_hhs,1,350
2022-06-01,Mexico,usbp_releases,1,210
2022-06-01,Mexico,ofo_paroles,1,1840
2022-06-01,Mexico,other_outcomes,1,1120
2022-06-01,Venezuela,t8_repatriations,1,40
2022-06-01,Venezuela,t42_expulsions,1,50
2022-06-01,Venezuela,migrant_protection_protocols,1,280
2022-06-01,Venezuela,transfers_to_ice,1,340
2022-06-01,Venezuela,transfers_to_hhs,1,80
2022-06-01,Venezuela,usbp_releases,1,12390
2022-06-01,Venezuela,ofo_paroles,1,20
2022-06-01,Venezuela,other_outcomes,1,0
2022-06-01,Guatemala,t8_repatriations,1,140
2022-06-01,Guatemala,t42_expulsions,1,16470
2022-06-01,Guatemala,migrant_protection_protocols,1,0
2022-06-01,Guatemala,transfers_to_ice,1,440
2022-06-01,Guatemala,transfers_to_hhs,1,6310
2022-06-01,Guatemala,usbp_releases,1,830
2022-06-01,Guatemala,ofo_paroles,1,220
2022-06-01,Guatemala,other_outcomes,1,240
2022-06-01,Honduras,t8_repatriations,1,70
2022-06-01,Honduras,t42_expulsions,1,15310
2022-06-01,Honduras,migrant_protection_protocols,1,0
2022-06-01,Honduras,transfers_to_ice,1,770
2022-06-01,Honduras,transfers_to_hhs,1,4420
2022-06-01,Honduras,usbp_releases,1,2320
2022-06-01,Honduras,ofo_paroles,1,980
2022-06-01,Honduras,other_outcomes,1,300
2022-06-01,Colombia,t8_repatriations,1,250
2022-06-01,Colombia,t42_expulsions,1,1170
2022-06-01,Colombia,migrant_protection_protocols,1,260
2022-06-01,Colombia,transfers_to_ice,1,3290
2022-06-01,Colombia,transfers_to_hhs,1,90
2022-06-01,Colombia,usbp_releases,1,7070
2022-06-01,Colombia,ofo_paroles,1,30
2022-06-01,Colombia,other_outcomes,1,430
2022-06-01,Ecuador,t8_repatriations,1,150
2022-06-01,Ecuador,t42_expulsions,1,270
2022-06-01,Ecuador,migrant_protection_protocols,1,140
2022-06-01,Ecuador,transfers_to_ice,1,740
2022-06-01,Ecuador,transfers_to_hhs,1,140
2022-06-01,Ecuador,usbp_releases,1,1780
2022-06-01,Ecuador,ofo_paroles,1,0
2022-06-01,Ecuador,other_outcomes,1,0
2022-06-01,Cuba,t8_repatriations,1,10
2022-06-01,Cuba,t42_expulsions,1,330
2022-06-01,Cuba,migrant_protection_protocols,1,200
2022-06-01,Cuba,transfers_to_ice,1,1180
2022-06-01,Cuba,transfers_to_hhs,1,70
2022-06-01,Cuba,usbp_releases,1,14250
2022-06-01,Cuba,ofo_paroles,1,120
2022-06-01,Cuba,other_outcomes,1,10
2022-06-01,Haiti,t8_repatriations,2,525
2022-06-01,Haiti,t42_expulsions,1,20
2022-06-01,Haiti,transfers_to_ice,1,770
2022-06-01,Haiti,transfers_to_hhs,1,10
2022-06-01,Haiti,usbp_releases,1,100
2022-06-01,Haiti,ofo_paroles,1,3160
2022-06-01,Haiti,other_outcomes,1,10
2022-06-01,El Salvador,t42_expulsions,1,5030
2022-06-01,El Salvador,migrant_protection_protocols,1,0
2022-06-01,El Salvador,transfers_to_ice,1,430
2022-06-01,El Salvador,transfers_to_hhs,1,1580
2022-06-01,El Salvador,usbp_releases,1,780
2022-06-01,El Salvador,ofo_paroles,1,200
2022-06-01,El Salvador,other_outcomes,1,60
2022-06-01,El Salvador,t8_repatriations,1,100
2022-06-01,Peru,t42_expulsions,1,20
2022-06-01,Peru,migrant_protection_protocols,1,80
2022-06-01,Peru,transfers_to_ice,1,1910
2022-06-01,Peru,transfers_to_hhs,1,40
2022-06-01,Peru,usbp_releases,1,3710
2022-06-01,Peru,ofo_paroles,1,10
2022-06-01,Peru,other_outcomes,1,0
2022-06-01,Peru,t8_repatriations,1,480
2022-06-01,Other,t42_expulsions,1,370
2022-06-01,Other,migrant_protection_protocols,1,1290
2022-06-01,Other,transfers_to_ice,1,8330
2022-06-01,Other,transfers_to_hhs,1,350
2022-06-01,Other,usbp_releases,1,16260
2022-06-01,Other,ofo_paroles,1,940
2022-06-01,Other,other_outcomes,1,10
2022-07-01,Mexico,t8_repatriations,1,5960
2022-07-01,Mexico,t42_expulsions,1,44260
2022-07-01,Mexico,transfers_to_ice,1,1430
2022-07-01,Mexico,transfers_to_hhs,1,340
2022-07-01,Mexico,usbp_releases,1,190
2022-07-01,Mexico,ofo_paroles,1,2420
2022-07-01,Mexico,other_outcomes,1,1090
2022-07-01,Venezuela,t8_repatriations,1,80
2022-07-01,Venezuela,t42_expulsions,1,80
2022-07-01,Venezuela,migrant_protection_protocols,1,410
2022-07-01,Venezuela,transfers_to_ice,1,1210
2022-07-01,Venezuela,transfers_to_hhs,1,110
2022-07-01,Venezuela,usbp_releases,1,15710
2022-07-01,Venezuela,ofo_paroles,1,20
2022-07-01,Venezuela,other_outcomes,1,20
2022-07-01,Guatemala,t8_repatriations,1,110
2022-07-01,Guatemala,t42_expulsions,1,13480
2022-07-01,Guatemala,migrant_protection_protocols,1,0
2022-07-01,Guatemala,transfers_to_ice,1,420
2022-07-01,Guatemala,transfers_to_hhs,1,5290
2022-07-01,Guatemala,usbp_releases,1,440
2022-07-01,Guatemala,ofo_paroles,1,260
2022-07-01,Guatemala,other_outcomes,1,210
2022-07-01,Honduras,t8_repatriations,1,60
2022-07-01,Honduras,t42_expulsions,1,12410
2022-07-01,Honduras,migrant_protection_protocols,1,0
2022-07-01,Honduras,transfers_to_ice,1,610
2022-07-01,Honduras,transfers_to_hhs,1,3830
2022-07-01,Honduras,usbp_releases,1,1170
2022-07-01,Honduras,ofo_paroles,1,1800
2022-07-01,Honduras,other_outcomes,1,460
2022-07-01,Colombia,t8_repatriations,1,280
2022-07-01,Colombia,t42_expulsions,1,2020
2022-07-01,Colombia,migrant_protection_protocols,1,180
2022-07-01,Colombia,transfers_to_ice,1,3450
2022-07-01,Colombia,transfers_to_hhs,1,80
2022-07-01,Colombia,usbp_releases,1,7420
2022-07-01,Colombia,ofo_paroles,1,20
2022-07-01,Colombia,other_outcomes,1,10
2022-07-01,Ecuador,t8_repatriations,1,100
2022-07-01,Ecuador,t42_expulsions,1,110
2022-07-01,Ecuador,migrant_protection_protocols,1,130
2022-07-01,Ecuador,transfers_to_ice,1,790
2022-07-01,Ecuador,transfers_to_hhs,1,150
2022-07-01,Ecuador,usbp_releases,1,1660
2022-07-01,Ecuador,ofo_paroles,1,10
2022-07-01,Ecuador,other_outcomes,1,0
2022-07-01,Cuba,t8_repatriations,1,20
2022-07-01,Cuba,t42_expulsions,1,140
2022-07-01,Cuba,migrant_protection_protocols,1,170
2022-07-01,Cuba,transfers_to_ice,1,2120
2022-07-01,Cuba,transfers_to_hhs,1,130
2022-07-01,Cuba,usbp_releases,1,17490
2022-07-01,Cuba,ofo_paroles,1,10
2022-07-01,Cuba,other_outcomes,1,20
2022-07-01,Haiti,t8_repatriations,2,335
2022-07-01,Haiti,t42_expulsions,1,50
2022-07-01,Haiti,transfers_to_ice,1,760
2022-07-01,Haiti,transfers_to_hhs,1,10
2022-07-01,Haiti,usbp_releases,1,230
2022-07-01,Haiti,ofo_paroles,1,4320
2022-07-01,Haiti,other_outcomes,1,10
2022-07-01,El Salvador,t42_expulsions,1,4620
2022-07-01,El Salvador,migrant_protection_protocols,1,0
2022-07-01,El Salvador,transfers_to_ice,1,360
2022-07-01,El Salvador,transfers_to_hhs,1,1320
2022-07-01,El Salvador,usbp_releases,1,600
2022-07-01,El Salvador,ofo_paroles,1,270
2022-07-01,El Salvador,other_outcomes,1,130
2022-07-01,El Salvador,t8_repatriations,1,90
2022-07-01,Peru,t42_expulsions,1,10
2022-07-01,Peru,migrant_protection_protocols,1,60
2022-07-01,Peru,transfers_to_ice,1,2400
2022-07-01,Peru,transfers_to_hhs,1,60
2022-07-01,Peru,usbp_releases,1,4590
2022-07-01,Peru,ofo_paroles,1,10
2022-07-01,Peru,other_outcomes,1,0
2022-07-01,Peru,t8_repatriations,1,530
2022-07-01,Other,t42_expulsions,1,540
2022-07-01,Other,migrant_protection_protocols,1,1340
2022-07-01,Other,transfers_to_ice,1,9160
2022-07-01,Other,transfers_to_hhs,1,390
2022-07-01,Other,usbp_releases,1,16120
2022-07-01,Other,ofo_paroles,1,1090
2022-07-01,Other,other_outcomes,1,60
2022-08-01,Mexico,t8_repatriations,1,6320
2022-08-01,Mexico,t42_expulsions,1,47970
2022-08-01,Mexico,transfers_to_ice,1,490
2022-08-01,Mexico,transfers_to_hhs,1,380
2022-08-01,Mexico,usbp_releases,1,150
2022-08-01,Mexico,ofo_paroles,1,4390
2022-08-01,Mexico,other_outcomes,1,1060
2022-08-01,Venezuela,t8_repatriations,1,230
2022-08-01,Venezuela,t42_expulsions,1,60
2022-08-01,Venezuela,migrant_protection_protocols,1,100
2022-08-01,Venezuela,transfers_to_ice,1,3490
2022-08-01,Venezuela,transfers_to_hhs,1,150
2022-08-01,Venezuela,usbp_releases,1,21290
2022-08-01,Venezuela,ofo_paroles,1,40
2022-08-01,Venezuela,other_outcomes,1,20
2022-08-01,Guatemala,t8_repatriations,1,120
2022-08-01,Guatemala,t42_expulsions,1,10000
2022-08-01,Guatemala,migrant_protection_protocols,1,0
2022-08-01,Guatemala,transfers_to_ice,1,320
2022-08-01,Guatemala,transfers_to_hhs,1,4340
2022-08-01,Guatemala,usbp_releases,1,210
2022-08-01,Guatemala,ofo_paroles,1,500
2022-08-01,Guatemala,other_outcomes,1,190
2022-08-01,Honduras,t8_repatriations,1,70
2022-08-01,Honduras,t42_expulsions,1,9310
2022-08-01,Honduras,migrant_protection_protocols,1,0
2022-08-01,Honduras,transfers_to_ice,1,320
2022-08-01,Honduras,transfers_to_hhs,1,2710
2022-08-01,Honduras,usbp_releases,1,660
2022-08-01,Honduras,ofo_paroles,1,2860
2022-08-01,Honduras,other_outcomes,1,280
2022-08-01,Colombia,t8_repatriations,1,370
2022-08-01,Colombia,t42_expulsions,1,1930
2022-08-01,Colombia,migrant_protection_protocols,1,60
2022-08-01,Colombia,transfers_to_ice,1,3940
2022-08-01,Colombia,transfers_to_hhs,1,90
2022-08-01,Colombia,usbp_releases,1,7020
2022-08-01,Colombia,ofo_paroles,1,60
2022-08-01,Colombia,other_outcomes,1,30
2022-08-01,Ecuador,t8_repatriations,1,170
2022-08-01,Ecuador,t42_expulsions,1,160
2022-08-01,Ecuador,migrant_protection_protocols,1,30
2022-08-01,Ecuador,transfers_to_ice,1,1240
2022-08-01,Ecuador,transfers_to_hhs,1,160
2022-08-01,Ecuador,usbp_releases,1,1900
2022-08-01,Ecuador,ofo_paroles,1,20
2022-08-01,Ecuador,other_outcomes,1,0
2022-08-01,Cuba,t8_repatriations,1,30
2022-08-01,Cuba,t42_expulsions,1,30
2022-08-01,Cuba,migrant_protection_protocols,1,30
2022-08-01,Cuba,transfers_to_ice,1,2990
2022-08-01,Cuba,transfers_to_hhs,1,120
2022-08-01,Cuba,usbp_releases,1,15810
2022-08-01,Cuba,ofo_paroles,1,30
2022-08-01,Cuba,other_outcomes,1,10
2022-08-01,Haiti,t8_repatriations,2,215
2022-08-01,Haiti,t42_expulsions,1,30
2022-08-01,Haiti,transfers_to_ice,1,130
2022-08-01,Haiti,transfers_to_hhs,1,20
2022-08-01,Haiti,usbp_releases,1,70
2022-08-01,Haiti,ofo_paroles,1,6280
2022-08-01,Haiti,other_outcomes,1,20
2022-08-01,El Salvador,t42_expulsions,1,3770
2022-08-01,El Salvador,migrant_protection_protocols,1,0
2022-08-01,El Salvador,transfers_to_ice,1,330
2022-08-01,El Salvador,transfers_to_hhs,1,1150
2022-08-01,El Salvador,usbp_releases,1,370
2022-08-01,El Salvador,ofo_paroles,1,560
2022-08-01,El Salvador,other_outcomes,1,80
2022-08-01,El Salvador,t8_repatriations,1,130
2022-08-01,Peru,t42_expulsions,1,250
2022-08-01,Peru,migrant_protection_protocols,1,10
2022-08-01,Peru,transfers_to_ice,1,2860
2022-08-01,Peru,transfers_to_hhs,1,30
2022-08-01,Peru,usbp_releases,1,4420
2022-08-01,Peru,ofo_paroles,1,0
2022-08-01,Peru,other_outcomes,1,90
2022-08-01,Peru,t8_repatriations,1,1690
2022-08-01,Other,t42_expulsions,1,1200
2022-08-01,Other,migrant_protection_protocols,1,320
2022-08-01,Other,transfers_to_ice,1,9410
2022-08-01,Other,transfers_to_hhs,1,360
2022-08-01,Other,usbp_releases,1,12980
2022-08-01,Other,ofo_paroles,1,2740
2022-08-01,Other,other_outcomes,1,110
2022-09-01,Mexico,t8_repatriations,1,6450
2022-09-01,Mexico,t42_expulsions,1,50290
2022-09-01,Mexico,transfers_to_ice,1,510
2022-09-01,Mexico,transfers_to_hhs,1,420
2022-09-01,Mexico,usbp_releases,1,410
2022-09-01,Mexico,ofo_paroles,1,4020
2022-09-01,Mexico,other_outcomes,1,1340
2022-09-01,Venezuela,t8_repatriations,1,320
2022-09-01,Venezuela,t42_expulsions,1,90
2022-09-01,Venezuela,transfers_to_ice,1,1210
2022-09-01,Venezuela,transfers_to_hhs,1,200
2022-09-01,Venezuela,usbp_releases,1,31950
2022-09-01,Venezuela,ofo_paroles,1,30
2022-09-01,Venezuela,other_outcomes,1,10
2022-09-01,Guatemala,t8_repatriations,1,90
2022-09-01,Guatemala,t42_expulsions,1,9720
2022-09-01,Guatemala,transfers_to_ice,1,240
2022-09-01,Guatemala,transfers_to_hhs,1,4460
2022-09-01,Guatemala,usbp_releases,1,280
2022-09-01,Guatemala,ofo_paroles,1,340
2022-09-01,Guatemala,other_outcomes,1,200
2022-09-01,Honduras,t8_repatriations,1,50
2022-09-01,Honduras,t42_expulsions,1,8400
2022-09-01,Honduras,transfers_to_ice,1,350
2022-09-01,Honduras,transfers_to_hhs,1,2780
2022-09-01,Honduras,usbp_releases,1,550
2022-09-01,Honduras,ofo_paroles,1,2020
2022-09-01,Honduras,other_outcomes,1,280
2022-09-01,Colombia,t8_repatriations,1,170
2022-09-01,Colombia,t42_expulsions,1,1680
2022-09-01,Colombia,transfers_to_ice,1,1900
2022-09-01,Colombia,transfers_to_hhs,1,110
2022-09-01,Colombia,usbp_releases,1,9900
2022-09-01,Colombia,ofo_paroles,1,40
2022-09-01,Colombia,other_outcomes,1,10
2022-09-01,Ecuador,t8_repatriations,1,170
2022-09-01,Ecuador,t42_expulsions,1,90
2022-09-01,Ecuador,transfers_to_ice,1,750
2022-09-01,Ecuador,transfers_to_hhs,1,220
2022-09-01,Ecuador,usbp_releases,1,4150
2022-09-01,Ecuador,ofo_paroles,1,10
2022-09-01,Ecuador,other_outcomes,1,0
2022-09-01,Cuba,t8_repatriations,1,10
2022-09-01,Cuba,t42_expulsions,1,90
2022-09-01,Cuba,transfers_to_ice,1,1050
2022-09-01,Cuba,transfers_to_hhs,1,180
2022-09-01,Cuba,usbp_releases,1,24830
2022-09-01,Cuba,ofo_paroles,1,10
2022-09-01,Cuba,other_outcomes,1,20
2022-09-01,Haiti,t8_repatriations,2,285
2022-09-01,Haiti,t42_expulsions,1,20
2022-09-01,Haiti,transfers_to_ice,1,80
2022-09-01,Haiti,transfers_to_hhs,1,10
2022-09-01,Haiti,usbp_releases,1,120
2022-09-01,Haiti,ofo_paroles,1,4910
2022-09-01,Haiti,other_outcomes,1,10
2022-09-01,El Salvador,t42_expulsions,1,3410
2022-09-01,El Salvador,transfers_to_ice,1,240
2022-09-01,El Salvador,transfers_to_hhs,1,1160
2022-09-01,El Salvador,usbp_releases,1,350
2022-09-01,El Salvador,ofo_paroles,1,460
2022-09-01,El Salvador,other_outcomes,1,80
2022-09-01,El Salvador,t8_repatriations,1,170
2022-09-01,Peru,t42_expulsions,1,360
2022-09-01,Peru,transfers_to_ice,1,1720
2022-09-01,Peru,transfers_to_hhs,1,60
2022-09-01,Peru,usbp_releases,1,5900
2022-09-01,Peru,ofo_paroles,1,10
2022-09-01,Peru,other_outcomes,1,20
2022-09-01,Peru,t8_repatriations,1,740
2022-09-01,Other,t42_expulsions,1,110
2022-09-01,Other,transfers_to_ice,1,4640
2022-09-01,Other,transfers_to_hhs,1,430
2022-09-01,Other,usbp_releases,1,26570
2022-09-01,Other,ofo_paroles,1,3070
2022-09-01,Other,other_outcomes,1,0
2022-10-01,Mexico,t8_repatriations,1,5250
2022-10-01,Mexico,t42_expulsions,1,52710
2022-10-01,Mexico,transfers_to_ice,1,1810
2022-10-01,Mexico,transfers_to_hhs,1,440
2022-10-01,Mexico,usbp_releases,1,730
2022-10-01,Mexico,ofo_paroles,1,5240
2022-10-01,Mexico,other_outcomes,1,90
2022-10-01,Venezuela,t8_repatriations,1,10
2022-10-01,Venezuela,t42_expulsions,1,6610
2022-10-01,Venezuela,transfers_to_ice,1,860
2022-10-01,Venezuela,transfers_to_hhs,1,160
2022-10-01,Venezuela,usbp_releases,1,14280
2022-10-01,Venezuela,ofo_paroles,1,130
2022-10-01,Venezuela,other_outcomes,1,0
2022-10-01,Guatemala,t8_repatriations,1,10
2022-10-01,Guatemala,t42_expulsions,1,9280
2022-10-01,Guatemala,transfers_to_ice,1,400
2022-10-01,Guatemala,transfers_to_hhs,1,4460
2022-10-01,Guatemala,usbp_releases,1,260
2022-10-01,Guatemala,ofo_paroles,1,420
2022-10-01,Guatemala,other_outcomes,1,0
2022-10-01,Honduras,t8_repatriations,1,10
2022-10-01,Honduras,t42_expulsions,1,7210
2022-10-01,Honduras,transfers_to_ice,1,520
2022-10-01,Honduras,transfers_to_hhs,1,2680
2022-10-01,Honduras,usbp_releases,1,580
2022-10-01,Honduras,ofo_paroles,1,3090
2022-10-01,Honduras,other_outcomes,1,20
2022-10-01,Colombia,t8_repatriations,1,0
2022-10-01,Colombia,t42_expulsions,1,2400
2022-10-01,Colombia,transfers_to_ice,1,4120
2022-10-01,Colombia,transfers_to_hhs,1,130
2022-10-01,Colombia,usbp_releases,1,10670
2022-10-01,Colombia,ofo_paroles,1,40
2022-10-01,Colombia,other_outcomes,1,0
2022-10-01,Ecuador,t8_repatriations,1,0
2022-10-01,Ecuador,t42_expulsions,1,210
2022-10-01,Ecuador,transfers_to_ice,1,1430
2022-10-01,Ecuador,transfers_to_hhs,1,250
2022-10-01,Ecuador,usbp_releases,1,5130
2022-10-01,Ecuador,ofo_paroles,1,10
2022-10-01,Ecuador,other_outcomes,1,0
2022-10-01,Cuba,t8_repatriations,1,0
2022-10-01,Cuba,t42_expulsions,1,140
2022-10-01,Cuba,transfers_to_ice,1,4100
2022-10-01,Cuba,transfers_to_hhs,1,230
2022-10-01,Cuba,usbp_releases,1,24370
2022-10-01,Cuba,ofo_paroles,1,20
2022-10-01,Cuba,other_outcomes,1,0
2022-10-01,Haiti,t8_repatriations,2,20
2022-10-01,Haiti,t42_expulsions,1,20
2022-10-01,Haiti,transfers_to_ice,1,80
2022-10-01,Haiti,transfers_to_hhs,1,10
2022-10-01,Haiti,usbp_releases,1,70
2022-10-01,Haiti,ofo_paroles,1,6540
2022-10-01,Haiti,other_outcomes,1,10
2022-10-01,El Salvador,t42_expulsions,1,3330
2022-10-01,El Salvador,transfers_to_ice,1,640
2022-10-01,El Salvador,transfers_to_hhs,1,1100
2022-10-01,El Salvador,usbp_releases,1,380
2022-10-01,El Salvador,ofo_paroles,1,590
2022-10-01,El Salvador,other_outcomes,1,0
2022-10-01,El Salvador,t8_repatriations,1,0
2022-10-01,Peru,t42_expulsions,1,30
2022-10-01,Peru,transfers_to_ice,1,2410
2022-10-01,Peru,transfers_to_hhs,1,70
2022-10-01,Peru,usbp_releases,1,6570
2022-10-01,Peru,ofo_paroles,1,10
2022-10-01,Peru,other_outcomes,1,0
2022-10-01,Peru,t8_repatriations,1,110
2022-10-01,Other,t42_expulsions,1,190
2022-10-01,Other,transfers_to_ice,1,7000
2022-10-01,Other,transfers_to_hhs,1,530
2022-10-01,Other,usbp_releases,1,26770
2022-10-01,Other,ofo_paroles,1,4530
2022-10-01,Other,other_outcomes,1,10
2022-11-01,Mexico,t8_repatriations,1,4930
2022-11-01,Mexico,t42_expulsions,1,44640
2022-11-01,Mexico,transfers_to_ice,1,1280
2022-11-01,Mexico,transfers_to_hhs,1,440
2022-11-01,Mexico,usbp_releases,1,1360
2022-11-01,Mexico,ofo_paroles,1,6630
2022-11-01,Mexico,other_outcomes,1,70
2022-11-01,Venezuela,t8_repatriations,1,20
2022-11-01,Venezuela,t42_expulsions,1,5900
2022-11-01,Venezuela,transfers_to_ice,1,190
2022-11-01,Venezuela,transfers_to_hhs,1,100
2022-11-01,Venezuela,usbp_releases,1,620
2022-11-01,Venezuela,ofo_paroles,1,1190
2022-11-01,Venezuela,other_outcomes,1,0
2022-11-01,Guatemala,t8_repatriations,1,10
2022-11-01,Guatemala,t42_expulsions,1,8180
2022-11-01,Guatemala,transfers_to_ice,1,320
2022-11-01,Guatemala,transfers_to_hhs,1,5200
2022-11-01,Guatemala,usbp_releases,1,330
2022-11-01,Guatemala,ofo_paroles,1,480
2022-11-01,Guatemala,other_outcomes,1,0
2022-11-01,Honduras,t8_repatriations,1,10
2022-11-01,Honduras,t42_expulsions,1,6490
2022-11-01,Honduras,transfers_to_ice,1,300
2022-11-01,Honduras,transfers_to_hhs,1,2980
2022-11-01,Honduras,usbp_releases,1,490
2022-11-01,Honduras,ofo_paroles,1,2870
2022-11-01,Honduras,other_outcomes,1,10
2022-11-01,Colombia,t8_repatriations,1,10
2022-11-01,Colombia,t42_expulsions,1,1370
2022-11-01,Colombia,transfers_to_ice,1,1830
2022-11-01,Colombia,transfers_to_hhs,1,110
2022-11-01,Colombia,usbp_releases,1,12430
2022-11-01,Colombia,ofo_paroles,1,100
2022-11-01,Colombia,other_outcomes,1,0
2022-11-01,Ecuador,t8_repatriations,1,0
2022-11-01,Ecuador,t42_expulsions,1,1160
2022-11-01,Ecuador,transfers_to_ice,1,1190
2022-11-01,Ecuador,transfers_to_hhs,1,290
2022-11-01,Ecuador,usbp_releases,1,9320
2022-11-01,Ecuador,ofo_paroles,1,30
2022-11-01,Ecuador,other_outcomes,1,0
2022-11-01,Cuba,t8_repatriations,1,0
2022-11-01,Cuba,t42_expulsions,1,180
2022-11-01,Cuba,transfers_to_ice,1,3860
2022-11-01,Cuba,transfers_to_hhs,1,360
2022-11-01,Cuba,usbp_releases,1,30300
2022-11-01,Cuba,ofo_paroles,1,20
2022-11-01,Cuba,other_outcomes,1,0
2022-11-01,Haiti,t8_repatriations,2,25
2022-11-01,Haiti,t42_expulsions,1,0
2022-11-01,Haiti,transfers_to_ice,1,40
2022-11-01,Haiti,transfers_to_hhs,1,10
2022-11-01,Haiti,usbp_releases,1,30
2022-11-01,Haiti,ofo_paroles,1,5380
2022-11-01,Haiti,other_outcomes,1,10
2022-11-01,El Salvador,t42_expulsions,1,2790
2022-11-01,El Salvador,transfers_to_ice,1,490
2022-11-01,El Salvador,transfers_to_hhs,1,1160
2022-11-01,El Salvador,usbp_releases,1,410
2022-11-01,El Salvador,ofo_paroles,1,620
2022-11-01,El Salvador,other_outcomes,1,0
2022-11-01,El Salvador,t8_repatriations,1,0
2022-11-01,Peru,t42_expulsions,1,40
2022-11-01,Peru,transfers_to_ice,1,1320
2022-11-01,Peru,transfers_to_hhs,1,60
2022-11-01,Peru,usbp_releases,1,7100
2022-11-01,Peru,ofo_paroles,1,20
2022-11-01,Peru,other_outcomes,1,0
2022-11-01,Peru,t8_repatriations,1,90
2022-11-01,Other,t42_expulsions,1,210
2022-11-01,Other,transfers_to_ice,1,6630
2022-11-01,Other,transfers_to_hhs,1,740
2022-11-01,Other,usbp_releases,1,44910
2022-11-01,Other,ofo_paroles,1,5490
2022-11-01,Other,other_outcomes,1,0
2022-12-01,Mexico,t8_repatriations,1,10270
2022-12-01,Mexico,t42_expulsions,1,26800
2022-12-01,Mexico,transfers_to_ice,1,1120
2022-12-01,Mexico,transfers_to_hhs,1,480
2022-12-01,Mexico,usbp_releases,1,1890
2022-12-01,Mexico,ofo_paroles,1,7760
2022-12-01,Mexico,other_outcomes,1,80
2022-12-01,Venezuela,t8_repatriations,1,30
2022-12-01,Venezuela,t42_expulsions,1,5480
2022-12-01,Venezuela,transfers_to_ice,1,190
2022-12-01,Venezuela,transfers_to_hhs,1,80
2022-12-01,Venezuela,usbp_releases,1,450
2022-12-01,Venezuela,ofo_paroles,1,1960
2022-12-01,Venezuela,other_outcomes,1,0
2022-12-01,Guatemala,t8_repatriations,1,20
2022-12-01,Guatemala,t42_expulsions,1,8740
2022-12-01,Guatemala,transfers_to_ice,1,400
2022-12-01,Guatemala,transfers_to_hhs,1,4850
2022-12-01,Guatemala,usbp_releases,1,360
2022-12-01,Guatemala,ofo_paroles,1,520
2022-12-01,Guatemala,other_outcomes,1,0
2022-12-01,Honduras,t8_repatriations,1,10
2022-12-01,Honduras,t42_expulsions,1,6840
2022-12-01,Honduras,transfers_to_ice,1,350
2022-12-01,Honduras,transfers_to_hhs,1,2630
2022-12-01,Honduras,usbp_releases,1,660
2022-12-01,Honduras,ofo_paroles,1,2790
2022-12-01,Honduras,other_outcomes,1,10
2022-12-01,Colombia,t8_repatriations,1,10
2022-12-01,Colombia,t42_expulsions,1,1160
2022-12-01,Colombia,transfers_to_ice,1,770
2022-12-01,Colombia,transfers_to_hhs,1,170
2022-12-01,Colombia,usbp_releases,1,15500
2022-12-01,Colombia,ofo_paroles,1,130
2022-12-01,Colombia,other_outcomes,1,0
2022-12-01,Ecuador,t8_repatriations,1,0
2022-12-01,Ecuador,t42_expulsions,1,1430
2022-12-01,Ecuador,transfers_to_ice,1,510
2022-12-01,Ecuador,transfers_to_hhs,1,460
2022-12-01,Ecuador,usbp_releases,1,13780
2022-12-01,Ecuador,ofo_paroles,1,30
2022-12-01,Ecuador,other_outcomes,1,0
2022-12-01,Cuba,t8_repatriations,1,0
2022-12-01,Cuba,t42_expulsions,1,90
2022-12-01,Cuba,transfers_to_ice,1,1710
